"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YIL074C",167.984097813862,-0.395861316258896,0.179234216979922,-2.20862580219959,0.0272006791385894,0.0649153238699602
"YIL075C",1001.03524004277,-1.6135161097359,0.225600239860602,-7.15210281129528,8.54585218143539e-13,2.32454983766259e-11
"YIL076W",115.505165774624,0.0600156551377532,0.217624046655193,0.275776763001025,0.782719532307293,0.856791667393337
"YIL077C",98.8628100622614,-1.57865382675494,0.240600516061556,-6.56130690239686,5.33382137996845e-11,1.09943162492983e-09
"YIL078W",384.887174012844,0.293695896112258,0.17786677656715,1.65121278847362,0.0986951327070064,0.183970405473517
"YIL079C",25.1282546545074,0.20507168346559,0.358868558558398,0.571439538446552,0.567701733917833,0.689740817652158
"YIL083C",93.6167574718552,0.589498137447003,0.237048895665586,2.48682085521558,0.012889028466761,0.0353824620168182
"YIL084C",41.841110996284,-0.559922484627118,0.294607163919576,-1.90057321477753,0.0573579366753993,0.118930922271115
"YIL085C",95.0814054804457,0.102250338779411,0.246653067001246,0.414551256234305,0.678470437433583,0.77907385445097
"YIL086C",28.9413980348548,-0.966287499992323,0.364111560604532,-2.65382263169014,0.00795856479186927,0.0237531531058381
"YIL087C",162.443850337799,-0.790481637250194,0.190729910789978,-4.14450797977162,3.40544098387114e-05,0.000220262887523566
"YIL088C",253.878749387248,0.65393828167192,0.195108131822969,3.3516710736858,0.000803253933416355,0.0034523691784713
"YIL089W",20.09065250865,1.4277914359175,0.512147346357068,2.78785284366591,0.00530586392396122,0.0169565619072087
"YIL090W",76.9764572067134,0.780647782597204,0.341043007090644,2.28900099508482,0.0220792945693993,0.0548026490624633
"YIL091C",61.7634872456715,0.71432074622696,0.26726430366784,2.67271287794096,0.00752406187122426,0.0227979840116393
"YIL092W",42.8477668689439,-0.0369272765689405,0.336875985455957,-0.109616826853835,0.912713265179583,0.944391011778326
"YIL093C",63.4823659961905,-0.0913328815596229,0.235624720363462,-0.387620116508733,0.698297179833127,0.792787554843899
"YIL094C",159.566860955048,0.582115111835307,0.195984269362573,2.97021344482698,0.00297592899800083,0.0105647252926645
"YIL095W",49.2492088642369,-0.112230618297717,0.294199145995122,-0.381478395928376,0.70284829898684,0.796436621088949
"YIL096C",24.163209418273,-0.205419132901077,0.417671440068743,-0.491819916792176,0.622846655437716,0.735106469603592
"YIL097W",97.2772408550527,-0.105922786734755,0.3132885352312,-0.33809978605373,0.735287991764124,0.82177490948689
"YIL098C",90.0880378381099,-0.781011016410945,0.319342684960531,-2.44568312722577,0.0144578005142913,0.0389002338137459
"YIL099W",30.3129394483521,-1.91056969798915,0.369203422127665,-5.17484287382501,2.28102859473012e-07,2.44390060050492e-06
"YIL101C",78.70259769348,-1.97277240216865,0.314322250547292,-6.27627347008904,3.46784021429037e-10,6.22226631220715e-09
"YIL102C",7.23958993150676,1.81498268888818,0.750838135114463,2.41727558045715,0.0156371732513947,0.0413818929624869
"YIL102C-A",12.3212576839404,0.98632990567998,0.590816805249218,1.66943441167678,0.0950313186464267,0.178355880648004
"YIL103W",60.046548291855,1.14178726131506,0.261901921640293,4.35959863968938,1.30301209935525e-05,9.43064246002726e-05
"YIL104C",27.2573023038302,0.80763780245844,0.351841576359211,2.29545868574067,0.0217068514717631,0.0540358187284967
"YIL105C",164.859003963523,-0.975496379208118,0.272382452601238,-3.58134810040875,0.000341825855576601,0.00166225030340393
"YIL105W-A",7.2556113440782,-1.46615380792046,0.818406381064885,-1.79147406696995,0.0732172525145999,0.144565851252725
"YIL106W",21.3819896771754,-1.04774478722192,0.398340204469138,-2.6302762700497,0.00853155047865096,0.0251347409502096
"YIL107C",344.991203161829,-1.89897527991482,0.201308885060782,-9.43314190698264,3.97985269084771e-21,3.00101044042782e-19
"YIL108W",183.987548837625,0.107444557173049,0.195806695800531,0.548727696638645,0.583192335979662,0.702117369731376
"YIL109C",148.84031754344,0.336157695759591,0.216320084779845,1.55398282180644,0.120188514242341,0.214103761764841
"YIL110W",37.5881906805045,0.738428282264806,0.290978144714394,2.53774482956306,0.0111569299178858,0.031409183138396
"YIL111W",104.147412063286,-1.47992887910589,0.308869415528599,-4.79143872685855,1.65589592051541e-06,1.47007034254997e-05
"YIL112W",383.169741194068,-1.1616762637667,0.338620560915012,-3.43061348852429,0.000602218003797551,0.00271773685501668
"YIL113W",55.2885944129407,-1.43335735939453,0.320943684416072,-4.46607124238134,7.96690894334745e-06,6.0303528050217e-05
"YIL114C",35.2395558845533,1.52915966642514,0.366572720618695,4.17150426208543,3.0259539609635e-05,0.000198083601598457
"YIL115C",277.823271771428,-1.04186710167731,0.19937957987158,-5.22554567698646,1.73642246664814e-07,1.90144644004098e-06
"YIL116W",334.777713331996,0.312082708870262,0.164110279233191,1.90166460217164,0.0572150163614965,0.118756046155204
"YIL117C",14.8886734297666,-0.410479064161028,0.486364382688754,-0.843974350859717,0.398683738560529,0.53492150887679
"YIL118W",59.7122544255501,-0.00508463842057196,0.271147922004179,-0.018752267703138,0.985038731973622,0.991851475687055
"YIL119C",384.295779693404,-2.83179471500833,0.297594606685022,-9.51561167909719,1.80646970685104e-21,1.39755065502749e-19
"YIL120W",67.7955783645816,0.201907598286048,0.271302278996432,0.744216373828189,0.456745583734341,0.590843309946898
"YIL121W",110.321291190702,0.533130996199558,0.28495884627882,1.87090523126947,0.0613582178033673,0.125907992922721
"YIL122W",42.9257046911794,-0.609013380251756,0.312749059864423,-1.94729084242735,0.0514998759740963,0.108711821820585
"YIL123W",63.2843828226198,-1.11118974761415,0.27485164926937,-4.04287094717458,5.28006852862319e-05,0.00032459616331278
"YIL124W",81.795824456013,0.622356786722023,0.254349096561988,2.44686061454261,0.0144106557029744,0.0388259954873895
"YIL125W",1184.11142949042,0.0145357364259842,0.212061173809227,0.0685450154070201,0.945351787201778,0.964952124119429
"YIL126W",347.520732393069,-0.703025023313187,0.234837726410995,-2.9936630457868,0.00275650183142397,0.00989393014981304
"YIL127C",47.4786212591997,-1.17959755896571,0.418001080774384,-2.82199643307237,0.00477257080815128,0.0155952848624011
"YIL128W",66.3275433764538,1.33301077546416,0.274889682454467,4.84925721315481,1.23924644763753e-06,1.13050399518787e-05
"YIL129C",386.843383589553,0.563696574508441,0.247741158037,2.2753448759784,0.0228852493839533,0.0562871307102435
"YIL130W",143.09590678111,0.180759230793219,0.274918392578378,0.657501410138228,0.510858564564009,0.639593204940689
"YIL131C",25.3136397837888,0.424880623849959,0.354260223069089,1.19934611955319,0.230393389011511,0.356019044965388
"YIL132C",9.59518588458662,0.0986636453438443,0.544110223901248,0.181330254440782,0.856108360029668,0.909141784627619
"YIL133C",309.333413370416,1.23300652073141,0.193033914933163,6.38751237656002,1.68605966623581e-10,3.2191850742842e-09
"YIL134C-A",0.670241201492609,-1.32751878662708,2.11842786301975,-0.626652816364842,0.530886839054024,0.656460644370123
"YIL134W",16.7918515620396,0.883555502734164,0.43329007367003,2.0391778081836,0.0414322848867483,0.0917907291758947
"YIL135C",84.0857960533019,-0.184363083485767,0.291537074827862,-0.632382977686882,0.527136654270628,0.653926082775954
"YIL136W",840.836404476463,-2.30527306556986,0.247944141506659,-9.29755005123986,1.43719006936984e-20,1.00721661685131e-18
"YIL137C",136.067983551414,-0.224300740191522,0.184110813566583,-1.21829204839402,0.223113010689333,0.346838258005312
"YIL138C",110.08369466101,-1.03396618495374,0.358590639719089,-2.88341654919861,0.0039338686348567,0.0133072433037146
"YIL139C",20.3392415551849,-0.469104584596313,0.415903995781663,-1.12791555107486,0.259355585616379,0.390513540455246
"YIL140W",34.8372930523515,-0.0844740206868286,0.372028039979027,-0.227063585560892,0.820374299027423,0.882921354888231
"YIL142W",195.31791107782,0.345437515630745,0.197703684974115,1.74724874589957,0.0805941994853964,0.156486195024285
"YIL143C",251.888973288551,-0.371073163755435,0.183628773524208,-2.02077896962328,0.0433026507789345,0.0947663081153979
"YIL144W",103.508804202636,-1.01075949701426,0.421252155434866,-2.39941679579261,0.0164212113055933,0.0431120122289199
"YIL145C",29.0022074804452,0.538202889289587,0.407964891449864,1.31923824958778,0.187089474591024,0.303015769477632
"YIL146C",108.506721033305,-0.00463069936935146,0.226967239278844,-0.0204025011894441,0.983722288605946,0.990874817927904
"YIL147C",123.108549149439,0.688393684594791,0.223324778719911,3.08247785373677,0.00205285004864386,0.00775940846432201
"YIL148W",524.233904264681,0.932816313900866,0.169099997566471,5.51635912078702,3.460946813069e-08,4.31315066222845e-07
"YIL149C",308.104688972181,-0.696234830279047,0.718470737463915,-0.96905106078035,0.3325197136041,0.468722180298065
"YIL150C",35.5545710115049,0.0144152031932728,0.315795922785177,0.0456472112310293,0.963591439245423,0.976708219088818
"YIL151C",219.841133329617,0.49467387728592,0.18540213835062,2.66811311717682,0.00762785718644199,0.0229955188560906
"YIL152W",24.4217922526027,-1.47093079355317,0.390069875715221,-3.7709417853817,0.000162632612477121,0.000872009426216209
"YIL153W",39.9198297075496,-1.46912906745416,0.368201271173975,-3.99001628313228,6.60687594147607e-05,0.000395947283534939
"YIL154C",54.5598570184503,-0.624043084770922,0.311336142387515,-2.0044029581191,0.0450269127046591,0.0977480578494066
"YIL155C",471.666124121632,0.0421864054086616,0.259636376252372,0.162482645989696,0.870925793176635,0.918899211823098
"YIL156W",61.3252293480523,-0.0156090302385936,0.289835757219503,-0.0538547430735826,0.957050894099101,0.972490216613272
"YIL156W-B",66.9553226023615,-0.0525773635529968,0.228841031122044,-0.229754966996966,0.818282179731606,0.881465993609617
"YIL157C",99.2340664964263,0.420866309653454,0.225788379777161,1.86398569345695,0.0623237134456587,0.127581567352505
"YIL158W",15.3587399870009,-0.764063926024556,0.408806445639762,-1.86901144581718,0.0616212219809172,0.126360626278941
"YIL159W",32.6536443821244,-0.158350655625559,0.317891225532692,-0.498128425407809,0.618393526520903,0.732286955705821
"YIL160C",48.6224777557593,-1.04957266749652,0.322723475696645,-3.25223526187819,0.00114501205337299,0.00473998387904302
"YIL161W",59.4891046538047,-1.52671539200795,0.447611896354676,-3.41080164410603,0.00064772193695511,0.00289024687523715
"YIL162W",82.6417630457015,0.385209087669685,0.210881963932764,1.82665734179383,0.0677513059121283,0.135890413911969
"YIL163C",10.8355081879883,0.298075710881293,0.533553348637375,0.558661494005312,0.576392763345433,0.697455147521581
"YIL164C",36.0508101282711,0.917307432853376,0.435733680161199,2.1052020411046,0.0352737246728088,0.0804462396155903
"YIL165C",42.0407635900425,-0.338854813872913,0.346327551561658,-0.97842291883782,0.327865197422436,0.464027793073284
"YIL166C",65.7510465658389,1.0975430170161,0.31149513255501,3.52346763178483,0.000425939119174327,0.00200104048337655
"YIL169C",37.2745111091466,3.06189089668021,0.53257013537874,5.74927261834299,8.96282005029536e-09,1.24455755337085e-07
"YIL172C",3.21766962794426,-5.87201096003068,1.40049996588238,-4.19279621783569,2.75536941535281e-05,0.00018197046127779
"YIL173W",1.10541627584372,3.67169327671733,1.75156210970304,2.09623926915148,0.0360609710543133,0.0816787850078114
"YIL176C",1.46694950597925,0.131025030382531,1.66902760293103,0.0785038127304987,0.937427297464572,0.958834891998018
"YIL177C",0,NA,NA,NA,NA,NA
"YIR001C",58.4959268808446,0.457375581253477,0.356624034321417,1.28251474167682,0.199662137008293,0.317904688664692
"YIR002C",118.452308844661,-0.251939880231928,0.290669772711297,-0.866756380898823,0.386075506252859,0.522931284844993
