"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YJL155C",210.258751961077,0.0246520188147245,0.200441919337074,0.122988339446443,0.90211633163651,0.948615531784411
"YJL156C",77.4417732980364,0.0867990346889807,0.233760190817354,0.371316580404404,0.710401749944152,0.813287840551005
"YJL157C",20.3027714819818,-1.05249380620843,0.432837242497059,-2.43161563486669,0.0150316493125468,0.0424779577584635
"YJL158C",228.371889410871,-2.52807002598877,0.236609160608066,-10.6845822008406,1.20188995603711e-26,1.2135014352734e-24
"YJL159W",548.088960453328,-2.3405546647101,0.272900274533228,-8.57659329479758,9.77244099956955e-18,4.51274659181673e-16
"YJL160C",3.29899231710613,0.252211140113784,0.874369307828181,0.288449214600457,0.773002899966757,0.859397813039542
"YJL161W",47.5478925212709,1.3546425133437,0.324613946743158,4.17308783844559,3.00499021696325e-05,0.000200008119803911
"YJL162C",28.8512646343524,0.0665335444372236,0.466487658916405,0.14262659079079,0.886585095761778,0.937912877899647
"YJL163C",151.870917803793,1.51052096935701,0.223714680607274,6.75199752316969,1.45823366391192e-11,3.0913515786204e-10
"YJL164C",222.57603652724,1.22165204755454,0.204666238972668,5.96899641917826,2.38717350708149e-09,3.5640081658357e-08
"YJL165C",379.402608852224,0.635392537535289,0.21485144690968,2.95735749828298,0.00310288135056925,0.0111887797853154
"YJL166W",2091.16874105914,-1.00094819854696,0.231191400599522,-4.32952175535646,1.49433508228218e-05,0.000106480312023385
"YJL167W",468.82176012882,-0.089006665352103,0.157904706558332,-0.56367328936597,0.572976498800152,0.708153980878815
"YJL168C",81.7980710358257,-0.245901669386792,0.293402224726701,-0.838104310953488,0.401972121977093,0.552868352157224
"YJL170C",9.67697249445177,0.848652845318804,0.531585883095313,1.5964548200138,0.110387285152712,0.209686561752138
"YJL171C",403.584800478197,-0.603275130811805,0.317842750623565,-1.89803017255627,0.0576921074810314,0.126675961763547
"YJL172W",679.100421953874,0.312471812786426,0.248802749820771,1.25590176560155,0.209151588357841,0.342475255154586
"YJL173C",50.3202439197968,-0.755596500801245,0.315738741295937,-2.39310671126365,0.0167063813559975,0.0463314309765721
"YJL174W",211.107449246582,-0.0380937985932325,0.199043430534978,-0.191384355117102,0.848224476327823,0.912894888073143
"YJL176C",101.236139535558,0.167549359999917,0.259415687184152,0.645872120605331,0.518362176236147,0.659381482775727
"YJL177W",224.752588015468,-0.909358619889439,0.204531202849623,-4.44606303204515,8.74582965087588e-06,6.46184987477517e-05
"YJL178C",113.354762595336,-0.167861408579579,0.245024553436325,-0.685079949031319,0.493293472216756,0.638339078389282
"YJL179W",18.1705131771475,-1.02474494642064,0.488911664324983,-2.09597156540632,0.0360847134105945,0.0868511667825906
"YJL180C",76.6663857377239,-0.744633736946064,0.222145349512253,-3.35201136814701,0.000802267243822108,0.00348839851930533
"YJL181W",49.3640306999881,0.545675068412936,0.247541645821494,2.20437682961205,0.0274978537899065,0.0697338080146757
"YJL183W",84.5044177686275,-0.178940634434904,0.254426320660433,-0.703310231309461,0.481862435967075,0.627558926772161
"YJL184W",35.1515159110406,-0.248556207916601,0.316584039229006,-0.785119200961373,0.432383682956061,0.583378471242324
"YJL185C",28.6115870428113,1.14491613948785,0.321520319929578,3.56094488752256,0.000369522645480282,0.00176099711930083
"YJL186W",89.1867695412164,-0.141226770074764,0.230459883426083,-0.612804137428372,0.540005854814467,0.678272235569191
"YJL187C",40.1179288640221,-0.868530227847787,0.284654948633037,-3.05116855343152,0.00227952569108732,0.00856187549924791
"YJL189W",455.382401698843,-1.14846199247673,0.329951114927211,-3.4807034755136,0.000500098807320934,0.00230422269254798
"YJL190C",155.981579464765,-2.1109118878019,0.262938860158687,-8.02814725266527,9.89556658118782e-16,3.57259940146278e-14
"YJL191W",129.056514650388,-0.687078836893522,0.246955264839573,-2.7821995912493,0.00539918242979955,0.0178484626716515
"YJL192C",89.184667659062,-0.91708525151991,0.231258213227408,-3.96563321458379,7.32013549799255e-05,0.000429616228192528
